date,bank_holiday,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,school_holiday,feature_8,feature_9,feature_10,label
2007-11-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,559
2007-11-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,618
2007-11-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,500
2007-11-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,549
2007-11-17,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1224
2007-11-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1564
2007-11-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,574
2007-11-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,536
2007-11-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,603
2007-11-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,502
2007-11-23,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1050
2007-11-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1193
2007-11-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1583
2007-11-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,560
2007-11-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,513
2007-11-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,519
2007-11-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,432
2007-11-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,670
2007-12-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,798
2007-12-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1079
2007-12-03,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,569
2007-12-04,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,523
2007-12-05,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,500
2007-12-06,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,442
2007-12-07,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,470
2007-12-08,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,928
2007-12-09,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,1207
2007-12-10,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,513
2007-12-11,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,472
2007-12-12,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,799
2007-12-13,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,280
2007-12-14,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,294
2007-12-15,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,1,706
2007-12-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,910
2007-12-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,210
2007-12-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,195
2007-12-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,255
2007-12-20,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,1,279
2007-12-21,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,1,536
2007-12-22,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,1,403
2007-12-23,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,1,557
2007-12-24,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,1,230
2007-12-26,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,721
2007-12-27,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1261
2007-12-28,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1490
2007-12-29,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1485
2007-12-30,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2089
2007-12-31,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,372
2008-01-01,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,486
2008-01-02,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1573
2008-01-03,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1934
2008-01-04,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1857
2008-01-05,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1649
2008-01-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1902
2008-01-07,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,623
2008-01-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,526
2008-01-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,659
2008-01-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,648
2008-01-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,820
2008-01-12,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1798
2008-01-13,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2177
2008-01-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,785
2008-01-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,631
2008-01-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,663
2008-01-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,815
2008-01-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,844
2008-01-19,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1874
2008-01-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2582
2008-01-21,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1105
2008-01-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,614
2008-01-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,725
2008-01-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,680
2008-01-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,813
2008-01-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1501
2008-01-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2222
2008-01-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,923
2008-01-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,688
2008-01-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,948
2008-01-31,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1366
2008-02-01,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1467
2008-02-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1547
2008-02-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1937
2008-02-04,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1284
2008-02-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,785
2008-02-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,735
2008-02-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,637
2008-02-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1426
2008-02-09,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1931
2008-02-10,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2121
2008-02-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,648
2008-02-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,575
2008-02-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,650
2008-02-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,616
2008-02-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,762
2008-02-16,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1452
2008-02-17,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1702
2008-02-18,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,739
2008-02-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,561
2008-02-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,634
2008-02-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,673
2008-02-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,790
2008-02-23,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1329
2008-02-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1707
2008-02-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,614
2008-02-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,566
2008-02-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,567
2008-02-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,651
2008-02-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,829
2008-03-01,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1440
2008-03-02,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2099
2008-03-03,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,752
2008-03-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,586
2008-03-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,567
2008-03-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,662
2008-03-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,713
2008-03-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1218
2008-03-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1768
2008-03-10,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1052
2008-03-11,0,1,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1193
2008-03-12,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1340
2008-03-13,0,1,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1518
2008-03-14,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1130
2008-03-15,0,1,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1191
2008-03-16,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2432
2008-03-17,0,1,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1722
2008-03-18,0,1,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1977
2008-03-19,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2155
2008-03-20,0,1,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2054
2008-03-21,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2275
2008-03-22,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1886
2008-03-23,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,701
2008-03-24,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1434
2008-03-25,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1430
2008-03-26,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1704
2008-03-27,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1647
2008-03-28,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1550
2008-03-29,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,2076
2008-03-30,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2157
2008-03-31,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,747
2008-04-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,655
2008-04-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,853
2008-04-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,726
2008-04-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,848
2008-04-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2266
2008-04-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2584
2008-04-07,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,731
2008-04-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,645
2008-04-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,680
2008-04-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,644
2008-04-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,850
2008-04-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1252
2008-04-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1934
2008-04-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,757
2008-04-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,640
2008-04-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,609
2008-04-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,566
2008-04-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,880
2008-04-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1274
2008-04-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1516
2008-04-21,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,682
2008-04-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,638
2008-04-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,685
2008-04-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,606
2008-04-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,690
2008-04-26,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1087
2008-04-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1095
2008-04-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,726
2008-04-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,698
2008-04-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,661
2008-05-01,3,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,850
2008-05-02,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1338
2008-05-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1113
2008-05-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1238
2008-05-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,675
2008-05-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,647
2008-05-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,779
2008-05-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,676
2008-05-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,723
2008-05-10,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2037
2008-05-11,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2235
2008-05-12,3,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2165
2008-05-13,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,810
2008-05-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,847
2008-05-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,737
2008-05-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,775
2008-05-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1663
2008-05-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1637
2008-05-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,746
2008-05-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,605
2008-05-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1062
2008-05-22,2,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1057
2008-05-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1049
2008-05-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1093
2008-05-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1611
2008-05-26,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,505
2008-05-27,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,428
2008-05-28,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,501
2008-05-29,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,395
2008-05-30,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,708
2008-05-31,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1237
2008-06-01,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1417
2008-06-02,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1173
2008-06-03,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,492
2008-06-04,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,473
2008-06-05,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,592
2008-06-06,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,638
2008-06-07,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1352
2008-06-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2535
2008-06-09,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1014
2008-06-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,907
2008-06-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,545
2008-06-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,543
2008-06-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,687
2008-06-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1396
2008-06-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1852
2008-06-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,511
2008-06-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,618
2008-06-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,640
2008-06-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,750
2008-06-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,868
2008-06-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1197
2008-06-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1963
2008-06-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,926
2008-06-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,951
2008-06-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,570
2008-06-26,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,738
2008-06-27,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,830
2008-06-28,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1515
2008-06-29,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1426
2008-06-30,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,795
2008-07-01,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1423
2008-07-02,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,2843
2008-07-03,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1205
2008-07-04,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,779
2008-07-05,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1518
2008-07-06,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1877
2008-07-07,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1016
2008-07-08,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,975
2008-07-09,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1135
2008-07-10,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1641
2008-07-11,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1436
2008-07-12,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1558
2008-07-13,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2195
2008-07-14,0,1,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1381
2008-07-15,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1858
2008-07-16,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2113
2008-07-17,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2033
2008-07-18,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1945
2008-07-19,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2034
2008-07-20,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2717
2008-07-21,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2198
2008-07-22,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2147
2008-07-23,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1918
2008-07-24,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2060
2008-07-25,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2025
2008-07-26,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,2069
2008-07-27,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2895
2008-07-28,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,3027
2008-07-29,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2852
2008-07-30,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2380
2008-07-31,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2955
2008-08-01,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1889
2008-08-02,0,1,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1760
2008-08-03,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2177
2008-08-04,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1770
2008-08-05,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1852
2008-08-06,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2166
2008-08-07,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,2694
2008-08-08,0,0,0,0,4.3,7.3,2.3,4.3,1,3,0,0,0,1662
2008-08-09,0,0,0,0,4.3,7.3,2.3,4.3,1,1,0,0,0,1391
2008-08-10,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2683
2008-08-11,0,1,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1489
2008-08-12,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1759
2008-08-13,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1727
2008-08-14,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1588
2008-08-15,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1527
2008-08-16,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1633
2008-08-17,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2350
2008-08-18,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1939
2008-08-19,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1759
2008-08-20,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,2096
2008-08-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,818
2008-08-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,756
2008-08-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1232
2008-08-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1719
2008-08-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,669
2008-08-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,662
2008-08-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,679
2008-08-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,675
2008-08-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,747
2008-08-30,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1067
2008-08-31,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2322
2008-09-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,636
2008-09-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,615
2008-09-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,531
2008-09-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,609
2008-09-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,615
2008-09-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,863
2008-09-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1814
2008-09-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,964
2008-09-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,588
2008-09-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,573
2008-09-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,626
2008-09-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,656
2008-09-13,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1002
2008-09-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1199
2008-09-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,592
2008-09-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,526
2008-09-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,520
2008-09-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,547
2008-09-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,617
2008-09-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,840
2008-09-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1489
2008-09-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,583
2008-09-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,567
2008-09-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,544
2008-09-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,524
2008-09-26,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,521
2008-09-27,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,691
2008-09-28,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1080
